codigo,distrito,departamento,municipio,establecimiento,direccion,telefono,supervisor,director,sector,area,status,modalidad,jornada,plan
01-15-2733-46,,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'LICEO CATOLICO',7A CALLE 3-40 ZONA 1,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
01-15-2734-46,01-406,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'COLEGIO EVANGELICO EL MESIAS',14 AV 5-56 COLONIA LINDA VISTA,,MIGUEL ALVARO RODRIGUEZ PORTILLO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-2737-46,01-214,GUATEMALA,VILLA NUEVA,LICEO VALLE DEL SOL,4A CALLE 10-69 ZONA 1,66367901,HECTOR RAUL ESCUN VIDES,FRANCISCO ARNOLDO LUCERO SILIEZAR,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-2791-46,,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'CENTRO DE FORMACION INTELECTUAL GUATEMALTECO',4A AVE. 6-29 ZONA 1,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-2797-46,01-219,GUATEMALA,VILLA NUEVA,'LICEO VALLE DEL SOL',4A CALLE 10-69 ZONA 1,66310227,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-2804-46,01-219,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE',2A CALLE 2-43 ZONA 1,66310670,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
01-15-3043-46,01-212,GUATEMALA,VILLA NUEVA,CENTRO DE ESTUDIOS DE INFORMATICA COMPUTACION Y TECNOLOGIA,9ª. AVENIDA A 1-32 ZONA 1 VILLA NUEVA,66365889,HAROLDO ENRIQUE NAVAS PAZ,ESTER NOEMÍ JUAREZ MENDEZ DE CONCOGUA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-3044-46,,GUATEMALA,VILLA NUEVA,CENTRO DE ESTUDIOS DE INFORMATICA Y TECNOLOGIA,1 CALLE 5-89 ZONA 6 VILLA NUEVA,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
01-15-3090-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO LICEO MARQUENSE,13 AVENIDA 22-55 ZONA 12 COLONIA VILLA LOBOS I,54555951,JUAN ENRIQUE MARTINEZ SOLANO,AXEL FENRIS ZAVALA RAMOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-3092-46,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO PROFESIONAL DE COMPUTACION,7A CALLE 3-40 ZONA 1,66619833,HAROLDO ENRIQUE NAVAS PAZ,JORGE LUIS CONTREAS MOLINA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-4153-46,,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO MIXTO 'CAMPO VERDE',BOULEVARD PRINCIPAL LAS TERRAZAS CIUDAD SAN CRISTOBAL,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-4155-46,01-413,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO 'GUATEMALA DE LA ASUNCION',6A. AV. 3-54 ZONA 1,,AMARILIS RIVAS MEJIA DE DIAZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-4422-46,,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO BILINGUE 'MADELIN',5 AVE Y 5 CALLE ESQUINA COLONIA ENRIQUETA,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-4435-46,,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO 'GUATEMALA DE LA ASUNCION',4A CALLE 6-91 ZONA 1,,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
01-15-6187-46,01-213,GUATEMALA,VILLA NUEVA,CENTRO CRISTIANO EDUCACIONAL VIDA S.A.,SAN ANTONIO EL FRUTAL ZONA 6,66356712,LILIANA LETICIA DUBON ESPINOZA,ISIS SAMANDA BARILLAS GUZMAN DE PACHECHO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-6189-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO LICEO MARQUENSE,13 AVENIDA 22-55 ZONA 12 COLONIA VILLA LOBOS I,54555951,JUAN ENRIQUE MARTINEZ SOLANO,AXEL FENRIS ZAVALA RAMOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-6193-46,01-215,GUATEMALA,VILLA NUEVA,CENTRO DE ESTUDIOS MERCADOLOGICOS Y PUBLICITARIOS,4A. CALLE 9-20 ZONA 1,66320264,DORA BEATRIZ BARRIOS CRUZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-6271-46,,GUATEMALA,VILLA NUEVA,CENTRO INDUSTRIAL NO. 7 ANEXO A LA EOUM NO. 99 'CONFEDERACION SUIZA',5A CALLE 4-96 ZONA 11 COL CASTAÑAS VILLA NUEVA. GUATEMALA,,,,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-6571-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO LINDA VISTA,7A CALLE 3-40 ZONA 1,,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-6572-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO MIXTO LINDA VISTA,7A CALLE 3-40 ZONA 1,,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-6655-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO DE DIVERSIFICADO BARCENAS,12AV. 2-32 ZONA 3 BARCENAS,52025862,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-6671-46,01-411,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6A. AVENIDA 6-54 ZONA 1,66312603,JUAN ENRIQUE MARTINEZ SOLANO,JAIME JOEL GIRON ALVAREZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA
01-15-6701-46,01-212,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6AV. 6-54 ZONA 1 VILLA NUEVA,66355887,HAROLDO ENRIQUE NAVAS PAZ,,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-6931-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO SABATINO LA SABIDURIA,4A. AVENIDA 1-65 COLONIA VENECIA II ZONA 4,58945078,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7065-46,01-411,GUATEMALA,VILLA NUEVA,LICEO MIXTO CRISTIANO 'PIAGET',2A. AV. 4-60 ZONA 12 CIUDAD REAL I,42190100,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7072-46,01-221,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO 'FUENTE DE SAN JOSE' -FSJ-,LOTE 39 COLONIA JACARANDA,66619815,DALLANA ZUHEIDY FLORES CHINCHILLA,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7077-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO FUENTE DE SAN JOSE -FSJ-,LOTE 39 COLONIA JACARANDA,66299125,JUAN ENRIQUE MARTINEZ SOLANO,JULIO ARMANDO CAR ESTRADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7090-46,01-213,GUATEMALA,VILLA NUEVA,LICEO MIXTO EN COMPUTACION MIRALVALLE,1A. A 2-09 ZONA 2,66300484,LILIANA LETICIA DUBON ESPINOZA,,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7091-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'GUATEMALA',4A. AVENIDA 4-34 ZONA 1,66269824,HAROLDO ENRIQUE NAVAS PAZ,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7092-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'GUATEMALA',4A. AVENIDA 4-34 ZONA 1,66269824,HAROLDO ENRIQUE NAVAS PAZ,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-7122-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GUATEMALA,4TA. AVE. 4-34 ZONA 1,52182905,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-7133-46,01-216,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO MARTA MARIA,3A. CALLE 9-98 ZONA 1,66310065,GLADYS IDALMA CHAVARRIA NIJ,ARELIS YOJANA GODINEZ MENDEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-7202-46,01-219,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',12 CALLE LOTE B LO DE RAMIREZ BARCENAS,66369570,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7204-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENANZA,12AV. 8-95 ZONA 3 BARCENAS,55956939,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-7206-46,01-219,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENANZA,12AV. 8-95 ZONA 3 BARCENAS,66369570,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-7226-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO 'AMOR Y SABIDURIA',10A CALLE 5-05 RESIDENCIALES CATALINA ZONA 6,66312601,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7460-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO NOCTURNO LA ILUSTRACION,1AV. A 2-09 ZONA 2 SAN JOSE VILLA NUEVA,66311359,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-7677-46,,GUATEMALA,VILLA NUEVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,5A. AVE. 11-13 ZONA 5 COLONIA ENRIQUETA,,,,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7695-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'EL MESIAS'(POR MADUREZ),12 AVENIDA 4-98 ZONA 4 COLONIA LINDA VISTA VILLA NUEVA,42509696,JUAN ENRIQUE MARTINEZ SOLANO,MARTIN FLORES SOTO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7696-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'EL MESIAS',12 AVENIDA 4-98 ZONA 4 COLONIA LINDA VISTA VILLA NUEVA,42509696,JUAN ENRIQUE MARTINEZ SOLANO,MARTIN FLORES SOTO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7698-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO RAFAEL AREVALO MARTINEZ,7A. AVE. 7-55 ZONA 3,66293423,JUAN ENRIQUE MARTINEZ SOLANO,ANA PATRICIA GUAMUCH TUBAC,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7716-46,01-,GUATEMALA,VILLA NUEVA,COLEGIO PAZ DESARROLLO Y EXITO,2A. CALLE 2-43 ZONA 1,,MARIA FELICITA ROQUE CARRERA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-7733-46,01-411,GUATEMALA,VILLA NUEVA,LICEO EL CARMEN,9A. AVE. A 1-22 ZONA 1,66365889,JUAN ENRIQUE MARTINEZ SOLANO,MARIA ELENA MONTUFAR GIRON,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7754-46,01-411,GUATEMALA,VILLA NUEVA,LICEO BILINGUE AMERICANO VERA ELISA,9A. AVENIDA 1-60 ZONA 5 COLONIA EL FRUTAL,56134501,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7762-46,01-219,GUATEMALA,VILLA NUEVA,LICEO TECNOLOGICO VOCACIONAL 'GALILEI',9A.CALLE 8-25 ZONA 6 RESIDENCIALES CATALINA,57047504,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-15-7826-46,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO EL OLIVO,6A. AVENIDA 8-90 ZONA 2 SAN JOSE VILLANUEVA,66353256,HECTOR RAUL ESCUN VIDES,JUANA ELIZABETH ROMPICH XOLIX,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-7858-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUO MIXTO NOCTURNO EL ANGEL,1A. CALLE 1-63 ZONA 5,66313297-58964749,JUAN ENRIQUE MARTINEZ SOLANO,ILMA SERAFINA VILLEDA PORRAS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-7859-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO NOCTURNO EL ANGEL,1A. CALLE 1-63 ZONA 5,54279122,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7865-46,,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'LA ILUSTRACION',1A. AVENIDA 'A' 2-09 ZONA 2. SAN JOSE,66300484,,,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO
01-15-7901-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO 'AMOR Y SABIDURIA' (POR MADUREZ),10A. CALLE 5-05 ZONA 6 RESIDENCIALES CATALINA,66312601,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-7911-46,01-215,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO RUBEN DARIO,6TA. CALLE 11-49 ZONA 3 ALDEA BARCENA,51417885,DORA BEATRIZ BARRIOS CRUZ,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-7960-46,01-213,GUATEMALA,VILLA NUEVA,LICEO MIXTO EN COMPUTACION 'MIRALVALLE',1A. AVENIDA 'A' 2-09 ZONA 2 SAN JOSE VILLA NUEVA,66300484,LILIANA LETICIA DUBON ESPINOZA,,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-7971-46,01-221,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO EVANGELICO LA VERDAD,10A. AVENIDA 3-95 ZONA 3 ALDEA BARCENAS,66293335,DALLANA ZUHEIDY FLORES CHINCHILLA,,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-8133-46,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE,2A. CALLE 2-43 ZONA 1,66364010,DORA BEATRIZ BARRIOS CRUZ,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-15-8139-46,01-214,GUATEMALA,VILLA NUEVA,LICEO JAVIER VESPERTINO,CALZADA AGUILAR BATRES 38-51 ZONA 12,23245999,HECTOR RAUL ESCUN VIDES,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-8271-46,01-207,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO BEZALEEL,3A. AVENIDA 25-91 ZONA 12 VILLALOBOS I,24797359,LUZ ANTONIA POCON CARRILLO,,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-8273-46,,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO 'BEZALEEL',3A. AVENIDA 25-91 ZONA 12 VILLALOBOS I,52187581,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-8275-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO CRISITIANO BEZALEEL,3A. AVENIDA 25-91 ZONA 12 VILLALOBOS I,24797359,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8279-46,01-101,GUATEMALA,VILLA NUEVA,LICEO MIXTO EVEREST,8A. AV. 11-16 ZONA 3 COLONIA SANTA ISABEL II,66357563,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-8282-46,01-101,GUATEMALA,VILLA NUEVA,LICEO MIXTO EVEREST,8A. AV. 11-16 ZONA 3 COLONIA SANTA ISABEL II,66357563,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8283-46,,GUATEMALA,VILLA NUEVA,LICEO MIXTO EVEREST,8A. AV. 11-16 ZONA 3 COLONIA SANTA ISABEL II,66357563,,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8300-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO PRIVADO JUAN GERARDI,2A. AV. 1-29 COLONIA BETANCOURT ZONA 4,66310390,JUAN ENRIQUE MARTINEZ SOLANO,ROSA GARCIA SOCOP,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8330-46,01-641,GUATEMALA,VILLA NUEVA,COLEGIO PARTICULAR MIXTO DIOS DE ISRAEL,5A. AVENIDA 7-48 COLONIA MEZQUITAL ZONA 12,51487554,SERGIO ALEJANDRO VILLATORO VILLAGRAN,MARIA SOFIA PINEDA CACEROS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,FIN DE SEMANA
01-15-8358-46,01-215,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO BET-EL SHAMMA,5 CALLE 9-16 ZONA 1,66363865,DORA BEATRIZ BARRIOS CRUZ,REYNA ELIZABETH LOPEZ MEZA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8359-46,01-215,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO BET-EL SHAMMA,5 CALLE 9-16 ZONA 1,66311470,DORA BEATRIZ BARRIOS CRUZ,REYNA ELIZABETH LOPEZ MEZA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8369-46,01-212,GUATEMALA,VILLA NUEVA,LICEO VALLE DEL SOL,4A. CALLE 10-69 ZONA 1 VILLA NUEVA,66360428,HAROLDO ENRIQUE NAVAS PAZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-15-8396-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACION BM-PC,1A. CALLE 0-95 ZONA 1,66311557,HAROLDO ENRIQUE NAVAS PAZ,CRISTOBAL EFRAIN GIRON RIVERA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8398-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACION BM-PC,1A. CALLE 0-95 ZONA 1,66311584,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8403-46,01-221,GUATEMALA,VILLA NUEVA,LICEO COMPU-MARKET,4A. AVENIDA 6-29 ZONA 1,54945615,DALLANA ZUHEIDY FLORES CHINCHILLA,LISBETH ESPAÑA MEJIA DE VALDEZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8465-46,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO TECNICO CIENTIFICO DR. FERNANDO QUEVEDO,5A. CALLE 7-62 ZONA 1,66311112,HAROLDO ENRIQUE NAVAS PAZ,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR)
01-15-8466-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO TECNICO CIENTIFICO DR. FERNANDO QUEVEDO,5A. CALLE 7-62 ZONA 1,66313477,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8535-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO RAFAEL AREVALO MARTINEZ,7A. AVENIDA 7-55 BARCENAS ZONA 3,66293423,HAROLDO ENRIQUE NAVAS PAZ,OTTO DAVID GUAMUCH TUBAC,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8584-46,01-207,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO 'MISNA',3A. AVENIDA 52-04 ZONA 12 VILLALOBOS II,24797359,LUZ ANTONIA POCON CARRILLO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8595-46,01-219,GUATEMALA,VILLA NUEVA,COLEGIO NUESTRA SENORA DE LOURDES,7A. AV. 6-98 VIA ARGENTINA LAS TERRAZAS SAN CRISTOBAL ZONA 8,24592369,FLOR DE MARIA HERNANDEZ MOLINA,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
01-15-8597-46,01-210,GUATEMALA,VILLA NUEVA,COLEGIO NUESTRA SEQORA DE LOURDES,7A. AV. 6-98 VIA ARGENTINA LAS TERRAZAS SAN CRISTOBAL ZONA 8,24592369,DINIZ ORALIA MORALES MUÑOZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-8598-46,01-210,GUATEMALA,VILLA NUEVA,COLEGIO NUESTRA SEQORA DE LOURDES,7A. AV. 6-98 VIA ARGENTINA LAS TERRAZAS SAN CRISTOBAL ZONA 8,24592369,DINIZ ORALIA MORALES MUÑOZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-8600-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO NUESTRA SENORA DE LOURDES,7A. AV. 6-98 VIA ARGENTINA LAS TERRAZAS SAN CRISTOBAL ZONA 8,24592369,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8601-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO NUESTRA SENORA DE LOURDES,7A. AV. 6-98 VIA ARGENTINA LAS TERRAZAS SAN CRISTOBAL ZONA 8,24592369,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
01-15-8660-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO CAMPO ALTO,1 AVENIDA 2-61 ZONA 7 RESIDENCIALES COLINAS DE MONTE MARIA,55742521,LILIANA LETICIA DUBON ESPINOZA,GLADYS JEANNETH CUYUN BOCHE DE CASTAÑEDA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
01-15-8673-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO RENACIMIENTO,6A. CALLE 11-49 ZONA 3,66292082,JUAN ENRIQUE MARTINEZ SOLANO,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR)
01-15-8676-46,01-413,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO RENACIMIENTO,6A. CALLE 11-49 ZONA 3 ALDEA BARCENAS,6292082 6293622,AMARILIS RIVAS MEJIA DE DIAZ,,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA
